age,Sr,eSr,d13C,ed13C,d34S,ed34S,fR,efR,fL,efL,fA,efA,fA_Godderis,efA_Godderis,fAw_fA,efAw_fA,fAw_fA_Godderis,efAw_fA_Godderis,fD,efD,fD_Godderis,efD_Godderis,RT,eRT,GEOG,eGEOG,GEOG_Godderis,eGEOG_Godderis,fSR,efSR,fC,efC,fHR,efHR,fHRall,efHRall
81,76.06666667,1.6336544509,2.41,0.1975716,18.41,0.2722831897,0.73074,0.0584592,0.88,0.352,0.792,0.396,0.888,0.1998,1,0.2,0.876855,0.4384275,1.19,0.595,1.1917374167,0.268140919,0.0507183549,0.0253591779,-1.19,5,4.3467,1.25,1.3394,0.234395,0.8653,0.1946925,0,0,0,0
80,76.16666667,1.632271901,2.4,0.1850832,18.4,0.286957106,0.7329,0.058632,0.88,0.352,0.79,0.395,0.893,0.200925,1,0.2,0.87495,0.437475,1.19,0.595,1.192692541,0.268355822,0.050770063,0.025385032,-1.2,5,4.28,1.25,1.333,0.233275,0.867,0.195075,0.038944990685745,0.00973624767143625,0.160439078657769,0.0401097696644422
79,76.350000003,1.6556669632,2.4,0.17929332,18.45,0.2999371647,0.73533,0.0588264,0.88,0.352,0.798,0.399,0.898,0.20205,1,0.2,0.873045,0.4365225,1.191,0.5955,1.1936476653,0.2685707249,0.0508217711,0.025410886,-1.22,5,4.2133,1.25,1.3337,0.2333975,0.8686,0.195435,0.0363925881770232,0.00909814704425579,0.110013816717737,0.0275034541794343
78,76.533333336,1.6790620254,2.4,0.17350344,18.5,0.3129172234,0.73776,0.0590208,0.88,0.352,0.806,0.403,0.903,0.203175,1,0.2,0.87114,0.43557,1.192,0.596,1.1946027896,0.2687856278,0.0508734792,0.02543674,-1.24,5,4.1466,1.25,1.3344,0.23352,0.8702,0.195795,0.0346854578918882,0.00867136447297205,0.0786454184383458,0.0196613546095864
77,76.716666669,1.7024570876,2.4,0.16771356,18.55,0.3258972821,0.74019,0.0592152,0.88,0.352,0.814,0.407,0.908,0.2043,1,0.2,0.869235,0.4346175,1.193,0.5965,1.1955579139,0.2690005307,0.0509251873,0.025462594,-1.26,5,4.0799,1.25,1.3351,0.2336425,0.8718,0.196155,0.0406444563324996,0.0101611140831249,0.0942651253292121,0.023566281332303
76,76.900000002,1.7258521498,2.4,0.16192368,18.6,0.3388773408,0.74262,0.0594096,0.88,0.352,0.822,0.411,0.913,0.205425,1,0.2,0.86733,0.433665,1.194,0.597,1.1965130382,0.2692154336,0.0509768954,0.025488448,-1.28,5,4.0132,1.25,1.3358,0.233765,0.8734,0.196515,0.0349021767743658,0.00872554419359145,0.15600418760521,0.0390010469013026
75,77.083333335,1.749247212,2.4,0.1561338,18.65,0.3518573995,0.74505,0.059604,0.88,0.352,0.83,0.415,0.918,0.20655,1,0.2,0.865425,0.4327125,1.195,0.5975,1.1974681625,0.2694303365,0.0510286035,0.025514302,-1.3,5,3.9465,1.25,1.3365,0.2338875,0.875,0.196875,0.036207081371789,0.00905177034294725,0.205100240540634,0.0512750601351586
74,77.266666668,1.7726422742,2.4,0.15034392,18.7,0.3648374582,0.74748,0.0597984,0.88,0.352,0.838,0.419,0.923,0.207675,1,0.2,0.86352,0.43176,1.196,0.598,1.1984232868,0.2696452394,0.0510803116,0.025540156,-1.32,5,3.8798,1.25,1.3372,0.23401,0.8766,0.197235,0.0524740485233426,0.0131185121308356,0.273332575007775,0.0683331437519438
73,77.450000001,1.7960373364,2.4,0.14455404,18.75,0.3778175169,0.74991,0.0599928,0.88,0.352,0.846,0.423,0.928,0.2088,1,0.2,0.861615,0.4308075,1.197,0.5985,1.1993784111,0.2698601423,0.0511320197,0.02556601,-1.34,5,3.8131,1.25,1.3379,0.2341325,0.8782,0.197595,0.118626281302175,0.0296565703255438,0.644102259472448,0.161025564868112
72,77.633333334,1.8194323986,2.4,0.13876416,18.8,0.3907975756,0.75234,0.0601872,0.88,0.352,0.854,0.427,0.933,0.209925,1,0.2,0.85971,0.429855,1.198,0.599,1.2003335354,0.2700750452,0.0511837278,0.025591864,-1.36,5,3.7464,1.25,1.3386,0.234255,0.8798,0.197955,0.108926569191533,0.0272316422978833,0.707415849524084,0.176853962381021
71,77.816666667,1.8428274608,2.4,0.13297428,18.85,0.4037776343,0.75477,0.0603816,0.88,0.352,0.862,0.431,0.938,0.21105,1,0.2,0.857805,0.4289025,1.199,0.5995,1.2012886597,0.2702899481,0.0512354359,0.025617718,-1.38,5,3.6797,1.25,1.3393,0.2343775,0.8814,0.198315,0.102753957632849,0.0256884894082123,0.630390985502357,0.157597746375589
70,78,1.866222523,2.4,0.1271844,18.9,0.416757693,0.7572,0.060576,0.88,0.352,0.87,0.435,0.943,0.212175,1,0.2,0.8559,0.42795,1.2,0.6,1.202243784,0.270504851,0.051287144,0.025643572,-1.4,5,3.613,1.25,1.34,0.2345,0.883,0.198675,0.112561488702428,0.0281403721756069,0.717808755241657,0.179452188810414
69,78.05,1.7989765961,2.39,0.16272252,18.84,0.4029456845,0.7599,0.060792,0.918,0.3672,0.877,0.4385,0.9458,0.212805,1,0.2,0.8590833333,0.4295416667,1.195,0.5975,1.2010309277,0.2702319584,0.0507539117,0.0253769559,-1.34,5,3.4533888889,1.25,1.3413,0.2347275,0.8847,0.1990575,0.134485407645127,0.0336213519112817,0.872046012488692,0.218011503122173
68,78.1,1.7317306692,2.38,0.19826064,18.78,0.389133676,0.7626,0.061008,0.956,0.3824,0.884,0.442,0.9486,0.213435,1,0.2,0.8622666666,0.4311333334,1.19,0.595,1.1998180714,0.2699590658,0.0502206794,0.0251103398,-1.28,5,3.2937777778,1.25,1.3426,0.234955,0.8864,0.19944,0.132690638754524,0.0331726596886311,0.810796427402663,0.202699106850666
67,78.15,1.6644847423,2.37,0.23379876,18.72,0.3753216675,0.7653,0.061224,0.994,0.3976,0.891,0.4455,0.9514,0.214065,1,0.2,0.8654499999,0.4327250001,1.185,0.5925,1.1986052151,0.2696861732,0.0496874471,0.0248437237,-1.22,5,3.1341666667,1.25,1.3439,0.2351825,0.8881,0.1998225,0.133962102033773,0.0334905255084433,0.83944320005276,0.20986080001319
66,78.2,1.5972388154,2.36,0.26933688,18.66,0.361509659,0.768,0.06144,1.032,0.4128,0.898,0.449,0.9542,0.214695,1,0.2,0.8686333332,0.4343166668,1.18,0.59,1.1973923588,0.2694132806,0.0491542148,0.0245771076,-1.16,5,2.9745555556,1.25,1.3452,0.23541,0.8898,0.200205,0.136802437018175,0.0342006092545438,0.842420158155621,0.210605039538905
65,78.25,1.5299928885,2.35,0.304875,18.6,0.3476976505,0.7707,0.061656,1.07,0.428,0.905,0.4525,0.957,0.215325,1,0.2,0.8718166665,0.4359083335,1.175,0.5875,1.1961795025,0.269140388,0.0486209825,0.0243104915,-1.1,5,2.8149444445,1.25,1.3465,0.2356375,0.8915,0.2005875,0.199194339976886,0.0497985849942214,0.987000329953763,0.246750082488441
64,78.3,1.4627469616,2.34,0.34041312,18.54,0.333885642,0.7734,0.061872,1.108,0.4432,0.912,0.456,0.9598,0.215955,1,0.2,0.8749999998,0.4375000002,1.17,0.585,1.1949666462,0.2688674954,0.0480877502,0.0240438754,-1.04,5,2.6553333334,1.25,1.3478,0.235865,0.8932,0.20097,0.257939925774827,0.0644849814437068,1.0037720802677,0.250943020066926
63,78.35,1.3955010347,2.33,0.37595124,18.48,0.3200736335,0.7761,0.062088,1.146,0.4584,0.919,0.4595,0.9626,0.216585,1,0.2,0.8781833331,0.4390916669,1.165,0.5825,1.1937537899,0.2685946028,0.0475545179,0.0237772593,-0.98,5,2.4957222223,1.25,1.3491,0.2360925,0.8949,0.2013525,0.276584670035707,0.0691461675089266,1.0385304157368,0.2596326039342
62,78.4,1.3282551078,2.32,0.41148936,18.42,0.306261625,0.7788,0.062304,1.184,0.4736,0.926,0.463,0.9654,0.217215,1,0.2,0.8813666664,0.4406833336,1.16,0.58,1.1925409336,0.2683217102,0.0470212856,0.0235106432,-0.92,5,2.3361111112,1.25,1.3504,0.23632,0.8966,0.201735,0.271461387117382,0.0678653467793454,0.927041748932437,0.231760437233109
61,78.45,1.2610091809,2.31,0.44702748,18.36,0.2924496165,0.7815,0.06252,1.222,0.4888,0.933,0.4665,0.9682,0.217845,1,0.2,0.8845499997,0.4422750003,1.155,0.5775,1.1913280773,0.2680488176,0.0464880533,0.0232440271,-0.86,5,2.1765000001,1.25,1.3517,0.2365475,0.8983,0.2021175,0.240944551840527,0.0602361379601318,0.787229707881586,0.196807426970396
60,78.5,1.193763254,2.3,0.4825656,18.3,0.278637608,0.7842,0.062736,1.26,0.504,0.94,0.47,0.971,0.218475,1,0.2,0.887733333,0.443866667,1.15,0.575,1.190115221,0.267775925,0.045954821,0.022977411,-0.8,5,2.016888889,1.25,1.353,0.236775,0.9,0.2025,0.218537377922476,0.0546343444806191,0.958434847233643,0.239608711808411
59,78.45,1.1437415291,2.29,0.4791114,18.36,0.3116041174,0.78716,0.0629728,1.244,0.4976,0.938,0.469,0.9738,0.219105,1,0.2,0.8897109088,0.4448554548,1.145,0.5725,1.1892992995,0.2675923426,0.0454215887,0.0227107948,-0.71,5,1.8837181819,1.25,1.3604,0.23807,0.9017,0.2028825,0.210396600598488,0.0525991501496221,0.827628291021513,0.206907072755378
58,78.4,1.0937198042,2.28,0.4756572,18.42,0.3445706268,0.79012,0.0632096,1.228,0.4912,0.936,0.468,0.9766,0.219735,1,0.2,0.8916884846,0.4458442426,1.14,0.57,1.188483378,0.2674087602,0.0448883564,0.0224441786,-0.62,5,1.7505474748,1.25,1.3678,0.239365,0.9034,0.203265,0.222736898583134,0.0556842246457834,0.806076071807044,0.201519017951761
57,78.35,1.0436980793,2.27,0.472203,18.48,0.3775371362,0.79308,0.0634464,1.212,0.4848,0.934,0.467,0.9794,0.220365,1,0.2,0.8936660604,0.4468330304,1.135,0.5675,1.1876674565,0.2672251778,0.0443551241,0.0221775624,-0.53,5,1.6173767677,1.25,1.3752,0.24066,0.9051,0.2036475,0.243627401227318,0.0609068503068296,0.788935214337139,0.197233803584285
56,78.3,0.9936763544,2.26,0.4687488,18.54,0.4105036456,0.79604,0.0636832,1.196,0.4784,0.932,0.466,0.9822,0.220995,1,0.2,0.8956436362,0.4478218182,1.13,0.565,1.186851535,0.2670415954,0.0438218918,0.0219109462,-0.44,5,1.4842060606,1.25,1.3826,0.241955,0.9068,0.20403,0.23448888437597,0.0586222210939926,0.758282240913436,0.189570560228359
55,78.25,0.9436546295,2.25,0.4652946,18.6,0.443470155,0.799,0.06392,1.18,0.472,0.93,0.465,0.985,0.221625,1,0.2,0.897621212,0.448810606,1.125,0.5625,1.1860356135,0.266858013,0.0432886595,0.02164433,-0.35,5,1.3510353535,1.25,1.39,0.24325,0.9085,0.2044125,0.221145422912609,0.0552863557281524,0.714257139421114,0.178564284855279
54,78.2,0.8936329046,2.24,0.4618404,18.66,0.4764366644,0.80196,0.0641568,1.164,0.4656,0.928,0.464,0.9878,0.222255,1,0.2,0.8995987878,0.4497993938,1.12,0.56,1.185219692,0.2666744306,0.0427554272,0.0213777138,-0.26,5,1.2178646464,1.25,1.3974,0.244545,0.9102,0.204795,0.712100016594649,0.178025004148662,1.25833756915273,0.314584392288183
53,78.15,0.8436111797,2.23,0.4583862,18.72,0.5094031738,0.80492,0.0643936,1.148,0.4592,0.926,0.463,0.9906,0.222885,1,0.2,0.9015763636,0.4507881816,1.115,0.5575,1.1844037705,0.2664908482,0.0422221949,0.0211110976,-0.17,5,1.0846939393,1.25,1.4048,0.24584,0.9119,0.2051775,0.714036885602725,0.178509221400681,1.32653787129425,0.331634467823562
52,78.1,0.7935894548,2.22,0.454932,18.78,0.5423696832,0.80788,0.0646304,1.132,0.4528,0.924,0.462,0.9934,0.223515,1,0.2,0.9035539394,0.4517769694,1.11,0.555,1.183587849,0.2663072658,0.0416889626,0.0208444814,-0.08,5,0.9515232322,1.25,1.4122,0.247135,0.9136,0.20556,0.69632842079203,0.174082105198008,1.27973009020148,0.31993252255037
51,78.05,0.7435677299,2.21,0.4514778,18.84,0.5753361926,0.81084,0.0648672,1.116,0.4464,0.922,0.461,0.9962,0.224145,1,0.2,0.9055315152,0.4527657572,1.105,0.5525,1.1827719275,0.2661236834,0.0411557303,0.0205778652,0.01,5,0.8183525251,1.25,1.4196,0.24843,0.9153,0.2059425,0.692891839476511,0.173222959869128,1.19142845943378,0.297857114858446
50,78,0.693546005,2.2,0.4480236,18.9,0.608302702,0.8138,0.065104,1.1,0.44,0.92,0.46,0.999,0.224775,1,0.2,0.907509091,0.453754545,1.1,0.55,1.181956006,0.265940101,0.040622498,0.020311249,0.1,5,0.685181818,1.25,1.427,0.249725,0.917,0.206325,0.379287193271366,0.0948217983178414,0.853188776231302,0.213297194057825
49,78.033333333,0.7379486314,2.2,0.43671348,19.23,0.5546524546,0.81702,0.0653616,1.1,0.44,0.919,0.4595,1.0034,0.225765,1,0.2,0.9046636364,0.4523318178,1.098,0.549,1.1827278237,0.26611376,0.0400892658,0.0200446329,0.1,5,0.6577727271,1.25,1.409,0.246575,0.9186,0.206685,0.396614071748223,0.0991535179370558,0.921338635245438,0.23033465881136
48,78.066666666,0.7823512578,2.2,0.42540336,19.56,0.5010022072,0.82024,0.0656192,1.1,0.44,0.918,0.459,1.0078,0.226755,1,0.2,0.9018181818,0.4509090906,1.096,0.548,1.1834996414,0.266287419,0.0395560336,0.0197780168,0.1,5,0.6303636362,1.25,1.391,0.243425,0.9202,0.207045,0.333159538417326,0.0832898846043315,1.035103591128,0.258775897782
47,78.099999999,0.8267538842,2.2,0.41409324,19.89,0.4473519598,0.82346,0.0658768,1.1,0.44,0.917,0.4585,1.0122,0.227745,1,0.2,0.8989727272,0.4494863634,1.094,0.547,1.1842714591,0.266461078,0.0390228014,0.0195114007,0.1,5,0.6029545453,1.25,1.373,0.240275,0.9218,0.207405,0.262172317054394,0.0655430792635986,0.962461255952241,0.24061531398806
46,78.133333332,0.8711565106,2.2,0.40278312,20.22,0.3937017124,0.82668,0.0661344,1.1,0.44,0.916,0.458,1.0166,0.228735,1,0.2,0.8961272726,0.4480636362,1.092,0.546,1.1850432768,0.266634737,0.0384895692,0.0192447846,0.1,5,0.5755454544,1.25,1.355,0.237125,0.9234,0.207765,0.199922395991398,0.0499805989978496,0.837705044640555,0.209426261160139
45,78.166666665,0.915559137,2.2,0.391473,20.55,0.340051465,0.8299,0.066392,1.1,0.44,0.915,0.4575,1.021,0.229725,1,0.2,0.893281818,0.446640909,1.09,0.545,1.1858150945,0.266808396,0.037956337,0.0189781685,0.1,5,0.5481363635,1.25,1.337,0.233975,0.925,0.208125,0.186418153664197,0.0466045384160492,0.724590234622224,0.181147558655556
44,78.199999998,0.9599617634,2.2,0.38016288,20.88,0.2864012176,0.83312,0.0666496,1.1,0.44,0.914,0.457,1.0254,0.230715,1,0.2,0.8904363634,0.4452181818,1.088,0.544,1.1865869122,0.266982055,0.0374231048,0.0187115524,0.1,5,0.5207272726,1.25,1.319,0.230825,0.9266,0.208485,0.183650687180301,0.0459126717950752,0.804819772050953,0.201204943012738
43,78.233333331,1.0043643898,2.2,0.36885276,21.21,0.2327509702,0.83634,0.0669072,1.1,0.44,0.913,0.4565,1.0298,0.231705,1,0.2,0.8875909088,0.4437954546,1.086,0.543,1.1873587299,0.267155714,0.0368898726,0.0184449363,0.1,5,0.4933181817,1.25,1.301,0.227675,0.9282,0.208845,0.176181468221067,0.0440453670552668,0.778390163076746,0.194597540769186
42,78.266666664,1.0487670162,2.2,0.35754264,21.54,0.1791007228,0.83956,0.0671648,1.1,0.44,0.912,0.456,1.0342,0.232695,1,0.2,0.8847454542,0.4423727274,1.084,0.542,1.1881305476,0.267329373,0.0363566404,0.0181783202,0.1,5,0.4659090908,1.25,1.283,0.224525,0.9298,0.209205,0.184608769592482,0.0461521923981206,0.736939512842234,0.184234878210558
41,78.299999997,1.0931696426,2.2,0.34623252,21.87,0.1254504754,0.84278,0.0674224,1.1,0.44,0.911,0.4555,1.0386,0.233685,1,0.2,0.8818999996,0.4409500002,1.082,0.541,1.1889023653,0.267503032,0.0358234082,0.0179117041,0.1,5,0.4384999999,1.25,1.265,0.221375,0.9314,0.209565,0.179435879122864,0.044858969780716,0.686622951632097,0.171655737908024
40,78.33333333,1.137572269,2.2,0.3349224,22.2,0.071800228,0.846,0.06768,1.1,0.44,0.91,0.455,1.043,0.234675,1,0.2,0.879054545,0.439527273,1.08,0.54,1.189674183,0.267676691,0.035290176,0.017645088,0.1,5,0.411090909,1.25,1.247,0.218225,0.933,0.209925,0.16615617033076,0.04153904258269,0.637000622628735,0.159250155657184
39,78.58333333,1.2247925086,2.2,0.314766,22.16,0.0818531833,0.84947,0.0679576,1.119,0.4476,0.919,0.4595,1.0474,0.235665,1,0.2,0.8762090905,0.4381045457,1.078,0.539,1.1904460006,0.26785035,0.0347569437,0.0173784719,0.1,5,0.3836818181,1.25,1.228,0.2149,0.9347,0.2103075,0.166266951236516,0.041566737809129,0.724466994907982,0.181116748726996
38,78.83333333,1.3120127482,2.2,0.2946096,22.12,0.0919061386,0.85294,0.0682352,1.138,0.4552,0.928,0.464,1.0518,0.236655,1,0.2,0.873363636,0.4366818184,1.076,0.538,1.1912178182,0.268024009,0.0342237114,0.0171118558,0.1,5,0.3562727272,1.25,1.209,0.211575,0.9364,0.21069,0.168918811505912,0.042229702876478,0.667246246892879,0.16681156172322
37,79.08333333,1.3992329878,2.2,0.2744532,22.08,0.1019590939,0.85641,0.0685128,1.157,0.4628,0.937,0.4685,1.0562,0.237645,1,0.2,0.8705181815,0.4352590911,1.074,0.537,1.1919896358,0.268197668,0.0336904791,0.0168452397,0.1,5,0.3288636363,1.25,1.19,0.20825,0.9381,0.2110725,0.15616177210717,0.0390404430267924,0.717233078549534,0.179308269637384
36,79.33333333,1.4864532274,2.2,0.2542968,22.04,0.1120120492,0.85988,0.0687904,1.176,0.4704,0.946,0.473,1.0606,0.238635,1,0.2,0.867672727,0.4338363638,1.072,0.536,1.1927614534,0.268371327,0.0331572468,0.0165786236,0.1,5,0.3014545454,1.25,1.171,0.204925,0.9398,0.211455,0.146202882620852,0.0365507206552129,0.588520111020897,0.147130027755224
35,79.58333333,1.573673467,2.2,0.2341404,22,0.1220650045,0.86335,0.069068,1.195,0.478,0.955,0.4775,1.065,0.239625,1,0.2,0.8648272725,0.4324136365,1.07,0.535,1.193533271,0.268544986,0.0326240145,0.0163120075,0.1,5,0.2740454545,1.25,1.152,0.2016,0.9415,0.2118375,0.125604780211473,0.0314011950528682,0.404628042838069,0.101157010709517
34,79.83333333,1.6608937066,2.2,0.213984,21.96,0.1321179598,0.86682,0.0693456,1.214,0.4856,0.964,0.482,1.0694,0.240615,1,0.2,0.861981818,0.4309909092,1.068,0.534,1.1943050886,0.268718645,0.0320907822,0.0160453914,0.1,5,0.2466363636,1.25,1.133,0.198275,0.9432,0.21222,0.11816020933476,0.02954005233369,0.526305126831292,0.131576281707823
33,80.08333333,1.7481139462,2.2,0.1938276,21.92,0.1421709151,0.87029,0.0696232,1.233,0.4932,0.973,0.4865,1.0738,0.241605,1,0.2,0.8591363635,0.4295681819,1.066,0.533,1.1950769062,0.268892304,0.0315575499,0.0157787753,0.1,5,0.2192272727,1.25,1.114,0.19495,0.9449,0.2126025,0.119925591858039,0.0299813979645098,0.505616882914413,0.126404220728603
32,80.33333333,1.8353341858,2.2,0.1736712,21.88,0.1522238704,0.87376,0.0699008,1.252,0.5008,0.982,0.491,1.0782,0.242595,1,0.2,0.856290909,0.4281454546,1.064,0.532,1.1958487238,0.269065963,0.0310243176,0.0155121592,0.1,5,0.1918181818,1.25,1.095,0.191625,0.9466,0.212985,0.112566912216817,0.0281417280542042,0.406271632363099,0.101567908090775
31,80.58333333,1.9225544254,2.2,0.1535148,21.84,0.1622768257,0.87723,0.0701784,1.271,0.5084,0.991,0.4955,1.0826,0.243585,1,0.2,0.8534454545,0.4267227273,1.062,0.531,1.1966205414,0.269239622,0.0304910853,0.0152455431,0.1,5,0.1644090909,1.25,1.076,0.1883,0.9483,0.2133675,0.115426155852347,0.0288565389630867,0.422784858308162,0.10569621457704
30,80.83333333,2.009774665,2.2,0.1333584,21.8,0.172329781,0.8807,0.070456,1.29,0.516,1,0.5,1.087,0.244575,1,0.2,0.8506,0.4253,1.06,0.53,1.197392359,0.269413281,0.029957853,0.014978927,0.1,5,0.137,1.25,1.057,0.184975,0.95,0.21375,0.36772679068019,0.0919316976700476,0.708808678512159,0.17720216962804
29,81.299999997,2.1827655613,2.18,0.1590048,21.81,0.1622343095,0.88443,0.0707544,1.26,0.504,1,0.5,1.0822,0.243495,1,0.2,0.8505266667,0.4252633333,1.058,0.529,1.1847786537,0.2665751973,0.029957853,0.014978927,0.09,5,0.1278666667,1.25,1.0506,0.183855,0.9517,0.2141325,0.151843912655787,0.0379609781639468,0.576633063350793,0.144158265837698
28,81.766666664,2.3557564576,2.16,0.1846512,21.82,0.152138838,0.88816,0.0710528,1.23,0.492,1,0.5,1.0774,0.242415,1,0.2,0.8504533334,0.4252266666,1.056,0.528,1.1721649484,0.2637371136,0.029957853,0.014978927,0.08,5,0.1187333334,1.25,1.0442,0.182735,0.9534,0.214515,0.1556749349068,0.0389187337266999,0.519121445768263,0.129780361442066
27,82.233333331,2.5287473539,2.14,0.2102976,21.83,0.1420433665,0.89189,0.0713512,1.2,0.48,1,0.5,1.0726,0.241335,1,0.2,0.8503800001,0.4251899999,1.054,0.527,1.1595512431,0.2608990299,0.029957853,0.014978927,0.07,5,0.1096000001,1.25,1.0378,0.181615,0.9551,0.2148975,0.155302147126377,0.0388255367815941,0.508670873173019,0.127167718293255
26,82.699999998,2.7017382502,2.12,0.235944,21.84,0.131947895,0.89562,0.0716496,1.17,0.468,1,0.5,1.0678,0.240255,1,0.2,0.8503066668,0.4251533332,1.052,0.526,1.1469375378,0.2580609462,0.029957853,0.014978927,0.06,5,0.1004666668,1.25,1.0314,0.180495,0.9568,0.21528,0.158824622494714,0.0397061556236784,0.542875790980326,0.135718947745082
25,83.166666665,2.8747291465,2.1,0.2615904,21.85,0.1218524235,0.89935,0.071948,1.14,0.456,1,0.5,1.063,0.239175,1,0.2,0.8502333335,0.4251166665,1.05,0.525,1.1343238325,0.2552228625,0.029957853,0.014978927,0.05,5,0.0913333335,1.25,1.025,0.179375,0.9585,0.2156625,0.143568368500722,0.0358920921251804,0.599504795162702,0.149876198790676
24,83.633333332,3.0477200428,2.08,0.2872368,21.86,0.111756952,0.90308,0.0722464,1.11,0.444,1,0.5,1.0582,0.238095,1,0.2,0.8501600002,0.4250799998,1.048,0.524,1.1217101272,0.2523847788,0.029957853,0.014978927,0.04,5,0.0822000002,1.25,1.0186,0.178255,0.9602,0.216045,0.154419390476234,0.0386048476190584,0.672227671745986,0.168056917936497
23,84.099999999,3.2207109391,2.06,0.3128832,21.87,0.1016614805,0.90681,0.0725448,1.08,0.432,1,0.5,1.0534,0.237015,1,0.2,0.8500866669,0.4250433331,1.046,0.523,1.1090964219,0.2495466951,0.029957853,0.014978927,0.03,5,0.0730666669,1.25,1.0122,0.177135,0.9619,0.2164275,0.194140552946963,0.0485351382367408,0.779045373963527,0.194761343490882
22,84.566666666,3.3937018354,2.04,0.3385296,21.88,0.091566009,0.91054,0.0728432,1.05,0.42,1,0.5,1.0486,0.235935,1,0.2,0.8500133336,0.4250066664,1.044,0.522,1.0964827166,0.2467086114,0.029957853,0.014978927,0.02,5,0.0639333336,1.25,1.0058,0.176015,0.9636,0.21681,0.193292548755242,0.0483231371888106,0.75332927190929,0.188332317977322
21,85.033333333,3.5666927317,2.02,0.364176,21.89,0.0814705375,0.91427,0.0731416,1.02,0.408,1,0.5,1.0438,0.234855,1,0.2,0.8499400003,0.4249699997,1.042,0.521,1.0838690113,0.2438705277,0.029957853,0.014978927,0.01,5,0.0548000003,1.25,0.9994,0.174895,0.9653,0.2171925,0.185238964349405,0.0463097410873512,0.620585364857617,0.155146341214404
20,85.5,3.739683628,2,0.3898224,21.9,0.071375066,0.918,0.07344,0.99,0.396,1,0.5,1.039,0.233775,1,0.2,0.849866667,0.424933333,1.04,0.52,1.071255306,0.241032444,0.029957853,0.014978927,0,5,0.045666667,1.25,0.993,0.173775,0.967,0.217575,0.284577554870086,0.0711443887175215,1.10725547436014,0.276813868590036
19,85.916666667,3.5235308515,1.97,0.38333232,21.92,0.0741507725,0.92198,0.0737584,0.991,0.3964,1,0.5,1.0361,0.2331225,1,0.2,0.8498300003,0.4249149997,1.038,0.519,1.0646755607,0.2395520013,0.029957853,0.014978927,0,5,0.0411000003,1.25,0.9917,0.1735475,0.9686,0.217935,0.307459495439559,0.0768648738598897,1.19284036688649,0.298210091721623
18,86.333333334,3.307378075,1.94,0.37684224,21.94,0.076926479,0.92596,0.0740768,0.992,0.3968,1,0.5,1.0332,0.23247,1,0.2,0.8497933336,0.4248966664,1.036,0.518,1.0580958154,0.2380715586,0.029957853,0.014978927,0,5,0.0365333336,1.25,0.9904,0.17332,0.9702,0.218295,0.312023250002162,0.0780058125005405,1.08251224759038,0.270628061897595
17,86.750000001,3.0912252985,1.91,0.37035216,21.96,0.0797021855,0.92994,0.0743952,0.993,0.3972,1,0.5,1.0303,0.2318175,1,0.2,0.8497566669,0.4248783331,1.034,0.517,1.0515160701,0.2365911159,0.029957853,0.014978927,0,5,0.0319666669,1.25,0.9891,0.1730925,0.9718,0.218655,0.342532243406754,0.0856330608516885,1.17052075134874,0.292630187837186
16,87.166666668,2.875072522,1.88,0.36386208,21.98,0.082477892,0.93392,0.0747136,0.994,0.3976,1,0.5,1.0274,0.231165,1,0.2,0.8497200002,0.4248599998,1.032,0.516,1.0449363248,0.2351106732,0.029957853,0.014978927,0,5,0.0274000002,1.25,0.9878,0.172865,0.9734,0.219015,0.378677486100645,0.0946693715251614,1.28808069689956,0.322020174224889
15,87.583333335,2.6589197455,1.85,0.357372,22,0.0852535985,0.9379,0.075032,0.995,0.398,1,0.5,1.0245,0.2305125,1,0.2,0.8496833335,0.4248416665,1.03,0.515,1.0383565795,0.2336302305,0.029957853,0.014978927,0,5,0.0228333335,1.25,0.9865,0.1726375,0.975,0.219375,0.356757136807536,0.089189284201884,1.32633418117619,0.331583545294048
14,88.000000002,2.442766969,1.82,0.35088192,22.02,0.088029305,0.94188,0.0753504,0.996,0.3984,1,0.5,1.0216,0.22986,1,0.2,0.8496466668,0.4248233332,1.028,0.514,1.0317768342,0.2321497878,0.029957853,0.014978927,0,5,0.0182666668,1.25,0.9852,0.17241,0.9766,0.219735,0.339419701910497,0.0848549254776243,1.19780132358032,0.299450330895079
13,88.416666669,2.2266141925,1.79,0.34439184,22.04,0.0908050115,0.94586,0.0756688,0.997,0.3988,1,0.5,1.0187,0.2292075,1,0.2,0.8496100001,0.4248049999,1.026,0.513,1.0251970889,0.2306693451,0.029957853,0.014978927,0,5,0.0137000001,1.25,0.9839,0.1721825,0.9782,0.220095,0.347088281175344,0.086772070293836,1.26791632294391,0.316979080735978
12,88.833333336,2.010461416,1.76,0.33790176,22.06,0.093580718,0.94984,0.0759872,0.998,0.3992,1,0.5,1.0158,0.228555,1,0.2,0.8495733334,0.4247866666,1.024,0.512,1.0186173436,0.2291889024,0.029957853,0.014978927,0,5,0.0091333334,1.25,0.9826,0.171955,0.9798,0.220455,0.282607748075262,0.0706519370188155,1.08612815762382,0.271532039405956
11,89.250000003,1.7943086395,1.73,0.33141168,22.08,0.0963564245,0.95382,0.0763056,0.999,0.3996,1,0.5,1.0129,0.2279025,1,0.2,0.8495366667,0.4247683333,1.022,0.511,1.0120375983,0.2277084597,0.029957853,0.014978927,0,5,0.0045666667,1.25,0.9813,0.1717275,0.9814,0.220815,0.268223517039435,0.0670558792598588,0.963615520001444,0.240903880000361
